word,sentence,wakati
ぽたぽた,"浴室 と 設置 さ れ て いる 机 の 間 の 壁 の 内部 （ ？ ） 部分 から 不定期 に ぽたぽた と 水 の 滴る 音 が し て おり 、 それ が 気 に なっ て 寝付け ませ ん でし た ', 
",1
ぽたぽた,"ぽたぽた と うるさい だけ だ が 、 もったいない ', 
",1
ぽたぽた,"（ １ ） か ー てん 下部 の 髪の毛 の 張り 付き 残り 、 （ ２ ） から ん 根元 から の だらだら と し た 水 漏れ で 、 洗面 台 上面 左 が 水浸し に なり ゆ に っと ば す の 床 に ぽたぽた 落ち まし た ', 
",1
ぽたぽた,"② 浴槽 へ の 水 栓 の 締まり が 悪く 、 力一杯 締め て も 水 が 落ちる ぽたぽた 音 の 為 、 寝 つき が よく あり ませ ん でし た ', 
",1
ぽたぽた,"設備 、 えれ べ ー た ー のぼ たん の らん ぷ が 切れ て たり 、 部屋 の 洗面 台 の 排水 溝 から ぽたぽた 音 が し たり 、 え あこ ん の 操作 がれ と ろ すぎ たり 、 老朽 化 が 感じ れる ', 
",1
ぽたぽた,"③ 椅子 に 備え付け の て ー ぶる に 煙草 の 灰 が 残っ て おり どんな 掃除 を し てる ん だ か … 呆れる ④ 大 浴場 の 更衣 室 の 空調 から ぽたぽた と 床 に しみ が 出来る 程 滴 が 落ちる の に 注意 喚起 も なく 、 ば すまっ と は その 場所 を 外し て おか れ てる ', 
",1
ぽたぽた,"・ 部屋 のしゃ わ ー が きちんと 止まっ て おら ず 、 ぽたぽた と 水 が たれ て い た ・ その せい で ゆ に っと ば す が 湿っぽく なっ て おり 、 たおる が しっとり と 湿っ て い て 気持ち が 悪かっ た ', 
",1
ぽたぽた,"う ぉしゅれっとは 電源 が 入っ て なく て 使用 でき ない 、 風呂 の 防水 か ば ー は かび だらけ で 浴槽 に か ば ー を 入れる こと が でき ない 、 風呂 、 洗面 所 共 に 、 蛇口 の ぱっきんが 劣化 し て いる の か 、 ぽたぽた と 流れ っぱなし 、 と 酷い もの でし た ', 
",1
ぽたぽた,"部屋 の え あこ ん が 結露 し て 水 が ぽたぽた … 夜 眠れ ませ ん でし た ', 
",1
ぽたぽた,"また 、 蛇口 も 「 お湯 」 側 の 締り が 悪く 、 きつく 締め て も ぽたぽた し て いる 状態 だっ た ', 
",1
ぽたぽた,"洗面 台 蛇口 か と いれ の 貯水 たん く か 、 出所 は わから なかっ た の です が 、 一 晩 中 水滴 が ぽたぽた たれる 音 が し て い まし た ', 
",1
ぽたぽた,"それ ばかり か 、 く ー ら ー を 入れる と かび 臭 が 倍増 し 、 その か うん た ー に 水滴 が ぽたぽた と 落ち て 来る ため 下手 する と ぱそこん が 壊れ ます ので ご 注意 ください ', 
",1
ぽたぽた,"１ ． と いれ た ん く 内 で 水 が ぽたぽた 墜ち て 夜中 に なる と その 音 が 気 に なり 完全 な 睡眠 不足 ', 
",1
ぽたぽた,"また お 風呂 の 蛇口 は よほど きつく 締め ない と 水 が ぽたぽた し ます ', 
",1
ぽたぽた,"夜中 も どこ から か 水 の ぽたぽた する 音 が し ます ', 
",1
ぽたぽた,"午前 3 時 頃 、 ぽたぽた と 変 な 音 が し た ので 目 を 覚ます と 、 く ー ら ー から 漏れ た 水 が 床や べ っ ど や 掛布団 を 濡らし て い まし た 
",1
びしょびしょ,"床 も 部屋 の 半分 近く びしょびしょ でし た ', 
",1
びしょびしょ,"」 と 電話 し た の です が 、 向かう 電車 の 中 で 携帯 が 鳴り響き 、 ち ぇっくいんの 時間 が 過ぎ て い ます と ・ ・ 予定 より 少し 遅れ て い まし た が 、 まだ 1 時間 半 位 しか たっ て おら ず ・ ・ 到着 する と 雨 で びしょびしょ の 中 たおる は １つ 頂け ます か ？ と 聞く と 「 50 円 」 さらに は 、 ふろ ん と が 声 も 小さく もごもご と 何 を 話し て いる の か まったく 聞き取れ ず 、 おもわず 聞き返し て しまい まし た ', 
",1
びしょびしょ,"部屋 は 綺麗 で 清潔 でし た が 、 備え付け の 机 ( てれ び の 横 、 こん せん と の 近く 、 通常 ぱそこん や 荷物 を 置く で あろ う 所 ) に 置い て い た 靴下 と 電子 機器 が 、 真上 に あっ た え あこ ん から の 水 漏れ で びしょびしょ に なり まし た ', 
",1
びしょびしょ,"ちょっと 垂れ た 、 と いう れ べ る で は なく 雨漏り の よう に 絶え間 なく 漏れ て き て 、 一帯 が びしょびしょ です ', 
",1
びしょびしょ,"足 拭き は びしょびしょ に 濡れ 、 と いれ を 使う に も 足元 が 濡れる し 本当に 困り まし た ', 
",1
びしょびしょ,"また 、 ち ぇっくいん 時 に 室内 の 床 が びしょびしょ でし た ', 
",1
びしょびしょ,"ただ 残念 だっ た の は 洗面 所 の お湯 が 熱 すぎ て 
",0
びしょびしょ,"調節 出来 なかっ た 事 と 、 ば す たぶ の お湯 の 排水 時 に ば する ー む に 排水 が 溢れ て ば すまっ と が びしょびしょ に なっ て びっくり し まし た ', 
",1
びしょびしょ,"しゃ わ ー の 切り替え が やり づらい し 、 なぜ か ば すまっ と が びしょびしょ に なっ て しまっ た ', 
",1
びしょびしょ,"大 浴場 を 楽しみ に 母 と 入っ たら 海外 の 方 が ば す たおる の まま 入浴 し そのまま 脱衣 所 に 行き 床 が びしょびしょ だ し 、 海外 の 方 に も たおる を 湯船 に 入れ ない よう 徹底 し て ほしい ', 
",1
びしょびしょ,"大 浴場 の 足 ふき まっ とも 朝 6 時 30 分 に 行っ た 割り に は びしょびしょ でし た し ・ ・ ・ ', 
",1
びしょびしょ,"まず 、 大 浴場 の 足元 が びしょびしょ で 気持ち 悪い ', 
",1
びしょびしょ,"ろ っ か ー 、 き ー など も 乾い てる の を 探し まし た が 、 みんな びしょびしょ ', 
",1
びしょびしょ,"2 . 風呂 の 湯 を 抜い たら お湯 が 漏れ て き て 、 まっ と が びしょびしょ に なっ て 使い物 に なら なかっ た ', 
",1
びしょびしょ,"土曜日 の 夜 と 言う 事 も あり 、 利用 者 が 多かっ た の かも 知れ ませ ん が 、 足 拭き まっ と は 絞れ ば 水 が 出る ほど 濡れ て おり 、 脱衣 所 も びしょびしょ でし た ', 
",1
びしょびしょ,"以前 宿泊 時 より 食事 の 質 が 低下 し た 、 風呂 上がり の まっ と が びしょびしょ に 濡れ て い て 、 とても 風呂 上がり が 不愉快 でし た ', 
",1
びしょびしょ,"おかげ で ば すまっ と は びしょびしょ 、 あやうく と い れ の た いる まで びしょ濡れ に なり かける ところ でし た ', 
",1
びしょびしょ,"しす て むばすにばすまっとを 敷い て 置い た だけ で まっ と が びしょびしょ に なり 一 度 交換 し た が 、 朝 に は また びしょびしょ で 使え ない 最悪 ', 
",1
びしょびしょ,"しす て むばすにばすまっとを 敷い て 置い た だけ で まっ と が びしょびしょ に なり 一 度 交換 し た が 、 朝 に は また びしょびしょ で 使え ない 最悪 ', 
",1
びしょびしょ,"半身 浴 を する ため に お 風呂 を 少し 貯め て 、 さぁ 体 を 洗お う と し ゃわ ー を 出し て 、 お 風呂 の 栓 を ぬく と 水 周り が 悪い の か と いれ の 床 まで びしょびしょ ', 
",1
びしょびしょ,"相変わらず の 柔らか 過 ぎるべっどと 注意 し ながら のしゃ わ ー でも ば すまっ と が びしょびしょ に なる こと は 同じ でし た ', 
",1
びしょびしょ,"脱衣 所 の 足 拭き まっ と は びしょびしょ で 、 洗面 台 は 髪の毛 だらけ ', 
",1
びしょびしょ,"大 浴場 は もっと 悲惨 で 、 ろ っ か ー も ない 、 あめ にて ぃも 用意 なし 、 床 の まっ と や たおる も ない から 、 床 が びしょびしょ の まま で 放置 さ れ て いる ', 
",1
びしょびしょ,"脱衣 所 の 空調 が 暑 すぎ 、 かつ 、 超 高 湿度 で 床 が びしょびしょ 、 風呂 上り に 蒸し暑く て だっしゅ で 脱衣 所 の 外 へ 出 た ', 
",1
びしょびしょ,"お 風呂 も 詰まっ て いる の か 流れ が 悪く 脱衣 す ぺ ー す ？ 床 部分 に 水 が 逆流 し て おり 足 ふき まっ と が びしょびしょ に なっ て しまい まし た ', 
",1
びしょびしょ,"また 風呂 の 排水 が 良く ない の か 、 排水 口 から 水 が あふれ 、 足 ふき まっ と が びしょびしょ ', 
",1
びしょびしょ,"ただ 、 しゃ わ ー の お湯 が か ー てん を し て い て も 、 隙間 から お湯 が 漏れ て 回り が びしょびしょ に なる ので 改善 し た ほう が 良い と 思い ます ', 
",1
びしょびしょ,"消 臭 す ぷれ ー を 使っ たら 、 数 回 噴霧 し た だけ で 中 の 液体 が 垂れ て き て 手 が びしょびしょ に なっ た 
",1
つんつん,"ただ ふろ ん と の 方 の 態度 が 事務 的 、 とくに べ て らん さん は 愛想 が ない つんつん 顔 、 きちんと し た 敬語 で 話せ ない 、 説明 など も 早口 な ので 冷たい 口調 に 聞こえる 、 ち ぇっくいん ５ 分 前 でも 入れ ない くせ 時間 に なっ て も 平気 で 待た せる 、 接客 態度 は 最低 れ べ る ', 
",1
つんつん,"つんつん し て い て 次回 は ちょっと 考え て しまう よう な 高圧 的 な 印象 でし た ', 
",1
つんつん,"何 か 話し の 仕方 が 非常 に 不愉快 ！ 横柄 ！ つんつん し てる と 言う か … いつも 出張 で びじねすほてるを 利用 し て い ます が … 態度 等 、 初めて の 経験 です 
",1
ごろごろ,"ごろごろ ', 
",1
ごろごろ,"低音 の ごろごろ と し た 音 が 一 晩 中 響き ます 
",1
ごちゃごちゃ,"1 階 で 食事 を する が 、 ごちゃごちゃ し て い て 参り まし た ', 
",1
ごちゃごちゃ,"朝 ご飯 は 、 あじ あ 系 の 方 が 多く 秩序 が なく 、 また 、 出発 する 人 と 食事 する 人 が ごちゃごちゃ で 、 朝 ご飯 を 食べる はず の 場所 に 大きな 荷物 を 持っ た 人 が 入り込ん で 、 整理 さ れ て い なかっ た ', 
",1
ごちゃごちゃ,"又 、 予約 し た ぷらんはゆったりしんぐる （ ６ ９ ３ ０ 円 ） の はず だ が 、 だぶる の １ 人 使用 （ ６ ０ ９ ０ 円 ） の ため 金額 出力 が 違う とも 回答 さ れ た 、 それ なら ば 価格 の 安い しん ぐる 使用 で よかっ た の で は ない か と 感じ た 、 電源 配線 は ごちゃごちゃ し て いる し 、 風呂 が 特に 良い わけ で は ない ', 
",1
ごちゃごちゃ,"到着 し た の が 11 : 00 頃 で あっ た 上 、 次 の 日 は 早起き で あっ た ため 深夜 に ごちゃごちゃ やら れ て も 面倒 と 思い 、 修理 など を 要請 は し なかっ た ', 
",1
ごちゃごちゃ,"（ ちなみに 本 だけ で ４ 冊 くらい ある ） その他 ごちゃごちゃ と ぱんふれっと 等 あっ て 、 見 て い て 不快 です ', 
",1
ごちゃごちゃ,"2 階 は ごちゃごちゃ し て いる 分 、 品数 と 味 が 良い ', 
",1
ごちゃごちゃ,"荷物 を 広げる 場所 が あり ませ ん が 広告 や 冊子 が ごちゃごちゃ と 置か れ て い まし た ', 
",1
ごちゃごちゃ,"天満 は ごちゃごちゃ し てる し 、 あまり 土地 勘 の ない 人 に は お 薦め でき ない ', 
",1
ごちゃごちゃ,"部屋 ので すく が 小さい 割 にて ぃっしゅやら 大きな 画面 の TV が ごちゃごちゃ し て い て 使い づらかっ た ', 
",1
ごちゃごちゃ,"とり 回し が 悪い と いう か 、 席 の 配置 の 問題 な の か 、 何となく ごちゃごちゃ し た 印象 です ', 
",1
ごちゃごちゃ,"ふろ ん と に は 若い 男 二 人組 、 なんか 笑顔 も なく 無機質 で 事務 的 な 対応 に 嫌 な 予感 が し つつ ち ぇっくいんを 終え 、 最後 に すま ほ 携帯 の 充電 器 貸し出し を お願い する と 、 雑然 とこ ー ど が ごちゃごちゃ し た 充電 器 が 沢山 入っ た 小 箱 を 片手 で 私 に 突き出し 、 ここ から 探せ と の 指示 … 思わず 「 こんな ごちゃごちゃ し た 中 から 探し よう が ない だろ ！ 」 と あまりに も 失礼 な 対応 に 怒鳴っ て しまい 、 さすが に ぶち きれ まし た ', 
",1
ごちゃごちゃ,"ふろ ん と に は 若い 男 二 人組 、 なんか 笑顔 も なく 無機質 で 事務 的 な 対応 に 嫌 な 予感 が し つつ ち ぇっくいんを 終え 、 最後 に すま ほ 携帯 の 充電 器 貸し出し を お願い する と 、 雑然 とこ ー ど が ごちゃごちゃ し た 充電 器 が 沢山 入っ た 小 箱 を 片手 で 私 に 突き出し 、 ここ から 探せ と の 指示 … 思わず 「 こんな ごちゃごちゃ し た 中 から 探し よう が ない だろ ！ 」 と あまりに も 失礼 な 対応 に 怒鳴っ て しまい 、 さすが に ぶち きれ まし た ', 
",1
ごちゃごちゃ,"元々 あ ぱほてるさんは 部屋 が 狭い ので 電話 とか て ー ぶる 周り の ごちゃごちゃ を てれ び の 後ろ とか に 片づけ て 作業 とか し て いる の です が 、 そこで 、 紅茶 とか に 入れる れ もん り きっ ど が 出 て き たり 、 絨毯 の へり に つま ようじ が 落ち て い たり 、 あめ にて ぃ ー を 入れる 容器 に 髪の毛 が あっ たり し まし た ', 
",1
ごちゃごちゃ,"ろ び － も ごちゃごちゃ し て い て 、 物置 の 様 だ ', 
",1
ごちゃごちゃ,"引き出し が ごちゃごちゃ し て い て 、 わから なかっ た の は 、 ほてる 側 の 手落ち で は ？ ふろ ん と の 教育 は どう なっ て いる の です か ？ 連 泊 で 冷蔵庫 に よー ぐる と など 入れ て い た のに 、 電源 は 切ら れ て いる し ', 
",1
ごちゃごちゃ,"ふろ ん と に 連絡 しよ う か と 思い まし た が 、 しゃ わ ー 浴び た 後 だっ た し 疲れ て い た ので 、 この 後 ごちゃごちゃ する の も 嫌 だっ た ので 、 我慢 し まし た ', 
",1
ごちゃごちゃ,"部屋 の て ー ぶる ？ か うん た ー ？ の 上 に ごちゃごちゃ と 案内 とか 何 か が 置か れ て いる ', 
",1
ごちゃごちゃ,"設備 は 本当に 色々 ある が 、 ごちゃごちゃ し 過ぎ な 感じ が し て 、 もう少し しん ぷるにして 落ち着い た 部屋 に し た 方 が 良い の か と 思い ます 
",1
くどくど,"祝日 から 前 乗り し 、 部屋 で 仕事 を しよ う と 掃除 の 時間 を 午後 に し て ほしい と ふろ ん と で 依頼 し た ところ 、 あからさま に 嫌 な 顔 を さ れ 、 くどくど 「 難しい 」 理由 を 説明 さ れ まし た ', 
",1
くどくど,"何 度 途中 で 切っ て しまお う と 思っ た こと か ・ ・ ・ くれ ー む が 発生 し ない よう に という つもり な の か 、 くどくど と 無駄 な 説明 や 言い訳 （ ？ ） が 多く 、 電話 が 無駄 に 長引き まし た 
",1
ぐちゃぐちゃ,"べ っと め ー きん ぐはされていたけど 、 机 の 上 に 前 泊 者 が 残し て いっ た もの で あろ う 新聞 が ぐちゃぐちゃ に そのまま 置い て ある わ 、 ANA の びじねすくらすで 配ら れ た で あろ う 簡易 す りっぱ が そのまま 床 に 置い て ある わ 、 本当に 掃除 に 入っ た の ？ っていう 酷い 状態 ', 
",1
ぐちゃぐちゃ,"ち ぇっくあうとの 時 も 、 また ひどく 混雑 し て 、 順番 は ぐちゃぐちゃ ', 
",1
ぐちゃぐちゃ,"8 時 頃 朝食 に いき まし た が 、 大皿 の 中 の おかず が ぐちゃぐちゃ で 、 周り の て ー ぶる は よごれ て い て 、 周り の 中国人 が 大声 で 話し て い た ので 、 落ち着い て 食べる こと が でき ませ ん でし た ', 
",1
ぐちゃぐちゃ,"朝食 で 料理 を 取り分け て いる 時 、 給仕 の 従業 員 に 味噌汁 椀 を 倒さ れ て とれ ー が ぐちゃぐちゃ に なっ て しまっ た ', 
",1
ぐちゃぐちゃ,"・ 客 の 質 の 内容 と かぶり ます が 、 朝食 で 置か れ て いる ものの 並べ方 が ぐちゃぐちゃ で 、 食べる 気 も し ませ ん でし た ', 
",1
ぐちゃぐちゃ,"べ っ どの 下 は 廃墟 し た ほてる か の よう に 配線 が ぐち ゃぐちゃになりこんくり ー と むきだし で 気持ち 悪く なっ た ', 
",0
ぐちゃぐちゃ,"これ も ひどい ！ かれ ー のる ー とら いす を ぐちゃぐちゃ に 混ぜ合わ せ ぐり ー ん ぴ ー す を 散りばめ た 最悪 な 食事 ', 
",1
ぐちゃぐちゃ,"誕生 日 で 、 くま の ぬいぐるみ （ 約 21 せん ち も ある ） を 頂き まし た が 、 袋 は ぐちゃぐちゃ ', 
",1
ぐちゃぐちゃ,"誕生 日 で 、 くま の ぬいぐるみ （ 約 21 せん ち も ある ） を 頂き まし た が 、 袋 は ぐちゃぐちゃ ', 
",1
ぐちゃぐちゃ,"ぷれぜんとのりぼんはぐちゃぐちゃ … 受け付け で 渡し た とき もう少し きれい な 状態 だっ た と 思っ た ので 、 ぷれぜんともどこで 保管 さ れ て い た の か と 思っ て しまい まし た ', 
",0
ぐちゃぐちゃ,"24 : 00 頃 から 大 浴場 を 利用 し まし た が 、 脱衣 所 が 髪の毛 だらけ で 、 浴場 と の 通路 の 足 拭き まっ と が ぐちゃぐちゃ に なっ て おり 、 また 、 風呂 椅子 が 汚く 、 １ 日 の 疲れ を 流す どころか 、 部屋 に 戻っ て からしゃ わ ー を 浴び なおさ ない と 気持ち 悪い よう な 状態 でし た ', 
",1
ぐちゃぐちゃ,"引き出し 内 の ほてる 説明 など の 用紙 が ぐちゃぐちゃ ', 
",1
ぐちゃぐちゃ,"造り 付け の 窓際 の 机 に は 、 埃 が かぶっ た 電気 こ ー ど 配線 が ぐちゃぐちゃ に なっ て 右側 を 占め て い たり 、 左側 に は 音 の うるさい 冷蔵庫 が でん と 置か れ て い たり 、 電源 が 少ない ため か 、 垢 まみれ の 延長 こ ー ど が 冷蔵庫 下 から ぶら下がっ て い たり と 、 室内 いん て り あ に対して この ほてる は 全く 関心 が ない こと が 分かり ます ', 
",1
ぐちゃぐちゃ,"足 ふき まっ と は 排水 で ぐちゃぐちゃ に なり まし た 
",1
そろそろ,"これ まで 選択肢 に 入れ ませ ん でし た が 、 そろそろ いい か で 利用 し まし た ', 
",1
そろそろ,"そろそろ あぐら かく の を 辞め て ください ', 
",1
そろそろ,"（ ただ 、 あの 旧式 の 洗浄 便座 は もう そろそろ どう か と ・ ・ ） 朝食 は 以前 泊まっ た 系列 ほてる と 違っ て 、 おかず が 1 種類 しか 無かっ た の は ちょっと 残念 です ', 
",1
そろそろ,"その間 友達 は 本当に しんど そう な ので 、 15 ： 40 頃 に もう そろそろ いい か な と 思っ て 、 もう一度 ふろ ん と に 頼み まし た ', 
",1
そろそろ,"楽天 とら べ る で 1 泊 の 予約 を し ， 宿泊 し た ． ところが 郊外 に ある ほてる で ある に も かかわら ず ， １ 泊 で すら 駐車 料金 を 請求 さ れ た ． 「 ほてる に 車 を 起き っぱなし に し て 5 日間 旅行 し た 」 という の なら ば 納得 も できる が ， たった 一 泊 でも 駐車 料金 が 必要 という の に 驚い た ． 予約 時 に 条件 を きちんと 確認 し なかっ た 自分 が 悪かっ た と 思う ． だが ， ふろ ん と で 聞く と 東横 い ん の さい と で 直接 予約 する と 10 日間 まで は 無料 な ので そう で ． とても 郊外 に ある ほてる の さ ー びす と は 思え なかっ た ． そんなに 自社 さい と で 予約 を 取り たけれ ば ， 楽天 とら べ る で 販売 し なけれ ば よい で は ない か と 反感 しか 浮かば なかっ た ． また 客室 の 設備 面 は 東横 い ん が 買い取っ て から ほぼ 更新 し て い ない と 思わ れる ． そろそろ ば する ー むは 改装 し たら どう だろ う か ？', 
",1
そろそろ,"まず 、 お 部屋 全体 を 見る と 古 さ が あり そろそろ り ふ ぉ ー む が 必要 な の で は ない か と 思い まし た ', 
",1
そろそろ,"また 、 え あこ ん 、 どら いやー など 前 ほてる から の 使い 回し 設備 は 、 そろそろ 改善 を 行っ て 欲しい です ', 
",1
そろそろ,"そろそろ 社長 ぶら ん どの 商品 販売 とか 止め て は どう か と 思い ます ', 
",1
そろそろ,"そろそろ 我慢 も 限界 な ので 書か せ て いただき ます ', 
",1
そろそろ,"そろそろ 設備 も 新しい の に し たら と 思い まし た ', 
",1
そろそろ,"地 で じ 対応 の てれ びな ん です から 、 そろそろ 地 で じ に し て は いかが でしょ う か ？', 
",1
そろそろ,"部屋 の 壁紙 や 調度 品 の くたびれ 具合 から いっ て も 、 そろそろ り に ゅ ー ある 工事 の 時期 に 来 て いる の で は ？ 唯一 の 救い は 、 ふろ ん と 接客 の 笑顔 が よかっ た 点 か ・ ・ ・ ', 
",1
そろそろ,"べ っと は そろそろ 交換 の 時期 で は あり ませ ん か ？ 傷み が 激しく て 寝付け ませ ん でし た ', 
",1
そろそろ,"ゆ に っと ば す の 紹介 写真 は 、 そろそろ 替える べき ', 
",1
そろそろ,"そろそろ 、 別 の ほてる 系列 に す べき な の かも ・ ・ ・ ・ ', 
",1
そろそろ,"そろそろ 建て替え な の かも しれ ませ ん が 、 営業 する 以上 は 最低限 の 営繕 を お願い し たい か と 思い ます ', 
",1
そろそろ,"） ＜ 感想 ＞ 駐車 場 が 近所 の ぼう りん ぐ 場 の もの 、 しかも 1050 円 ！ 設備 の 早急 な 増設 は 無理 として も 、 この 口こみ で 皆さん お 困り の 声 が いっぱい 集まっ て いる の です から そろそろ 料金 を 再考 さ れ て は いかが でしょ う か 
",1
じろじろ,"せめて 、 朝食 の 時 だけ 間 ち 切り で も し て いん ふ ぉめ ー しょ ん （ 受付 ） と 隔離 し ない と 、 受付 し て いる 人 は 食事 を し て いる 人 から じろじろ 見 られる し 、 食事 し て いる 人 は 受付 で 待機 し て いる 人 から 物珍し そう に 見 られる し 、 だいたい もの を 食う 姿 を 不 特定 多数 の 人 に 見 られ ながら 食事 する なんて 落ち着か ない こと この 上 も あり ませ ん よ ', 
",1
じろじろ,"すたっ ふ の 方 も 目 の 前 に いる に も かかわら ず 、 戸惑っ て いる 私 たち を じろじろ 見る だけ で 、 非常 に 不快 な 気分 に なり まし た ', 
",1
じろじろ,"ち ぇっくいん 時 の 対応 も 、 なんだか じろじろ と 不審 そう に こちら を 見 て いる し 、 本当 不愉快 でし た ', 
",1
じろじろ,"ほてる に 入っ た 途端 、 ろ び ー で お 酒 を 飲ん で いる 人達 が おり 、 じろじろ 見 られ たり 、 大声 で 話 を し て い たり 、 と 、 非常 に 不快 ', 
",1
じろじろ,"他 に は 勤務 が 終っ た の か ふろ ん と に いたす たっ ふ が 私服 姿 で ほてる 玄関 に い た の です が 、 ほてる に 入っ て いく お客 を じろじろ と 携帯 を いじり ながら 見 て いる の に は 不快 な 気持ち に なり まし た ', 
",1
じろじろ,"大 浴場 は 男女 とも に 4 階 に あり 、 お 風呂 上がり に 見知らぬ 男性 が じろじろ と 見 て くる の も 本当に 不快 でし た ', 
",1
じろじろ,"さらに 清掃 員 の 男性 が 吹き抜け の 手摺 に もたれかかり 、 こちら を じろじろ と 見 て き て 怖かっ た です ', 
",1
じろじろ,"部屋 の 出入り を する 度 に じろじろ 見 られ 、 女性 1 人 の 宿泊 でし た ので 何 か あっ て は と かなり 不安 に なり まし た 
",1
ひゅーひゅー,"部屋 に いる と 、 ひ ゅ ー ひ ゅ ー と 風切り 音 が 大きく 、 大変 不快 でし た ', 
",0
ひゅーひゅー,"また 、 すきま風 が 入り 、 「 ひ ゅ ー ひ ゅ ー ...」 と 幽霊 屋敷 か ！ と 思う よう な 音 も 時折 鳴っ て い まし た 
",0
べちょべちょ,"また 、 朝食 無料 と は いえ 、 あの べ ち ょべちょのおにぎりはあまりに 酷 すぎ ます ', 
",0
べちょべちょ,"特に 白米 が べ ち ょべちょしていて 不満 が 残り まし た 
",0
ぬるぬる,"お 風呂 のばす の 栓 は ぬるぬる ', 
",1
ぬるぬる,"・ 椅子 に しみ が あり 汚れ て いる ・ 椅子 に 穴 が 開い て いる など 破損 し て いる ほか ・ 浴槽 が ぬるぬる し て いる ・ 浴室 が 不快 な 匂い が し た 総評 ・ 喫煙 室 と 禁煙 室 で 部屋 の きれい さ など の 差 が 大きい （ 手入れ 度合い も 違う よう に 感じる ） ', 
",1
ぬるぬる,"これ で 部屋 が 良けれ ば まだしも 、 風呂 ゆ に っと ば す は ぬるぬる 、 べ っ ど 下 と 壁際 の 埃 、 か ー てん 開けれ ば びる の 壁 だけ で 、 少し の 空 も 見え ない 、 あめ にて ぃのしゃんぷ ー もどき は 、 全く 泡 が たた ない ', 
",1
ぬるぬる,"埃 も 多い 、 ぼ で ぃそ ー ぷはぬるぬる 過ぎ て 取れ ない ', 
",0
ぬるぬる,"床 とか 壁面 なんて 特に ぬるぬる し て 汚 すぎ です ', 
",1
ぬるぬる,"風呂 は まぁ 広く て いい です が 、 風呂 の 中 の 床 が ぬるぬる し てる 所 が 何 ゖ 所 か あり 、 子供 が 2 回 滑っ て 尻もち つい て しまい まし た ', 
",1
ぬるぬる,"２ 泊 中 、 １ 泊 目 は おすすめ の 大 浴場 へ 行き まし た が 、 床 は ぬるぬる で 壁 の 下部 20 せん ち 幅 に は 黒 かび が ・ ・ ・ ', 
",1
ぬるぬる,"挙句 の 果て 、 楽しみ に し て い た 大 浴場 の 風呂 おけ は ぬるぬる で 明らか に 磨い て おら ず 汚く て 、 触る の を ためらい まし た ', 
",1
ぬるぬる,"真っ黒 な 水あか で ぬるぬる ', 
",1
ぬるぬる,"大 浴場 も 利用 し まし た が 、 床 が ぬるぬる し て い て 気持ち 悪く 、 浴槽 も ふけ みたい な の が 大量 に 浮かん で おり 気持ち 悪く すぐ 上がり 、 再度 体 を 洗っ て 出 まし た ', 
",1
ぬるぬる,"部屋 の 洗面 所 も かび な の か 水垢 な の か 黒い ぬるぬる が へばり 付い てる し 、 浴室 の 換気扇 は ほこり だらけ ', 
",1
ぬるぬる,"また 、 その 周辺 は 床 が ぬるぬる したい まし た ', 
",1
ぬるぬる,"特に 大 浴場 は かび だらけ 壁 も 椅子 も ぶつぶつ と 真っ黒 、 床 は ぬるぬる 、 り ねん は 散らかっ た まま 置き っぱなし ・ ・ ・ 壊れ た 器具 は 修理 も し て ない ', 
",1
ぬるぬる,"湯沸かし ぽっと は 便利 だっ た が 中 が ぬるぬる し て おり 、 洗面 台 の 使い にく さ も あり 、 洗う のに 一苦労 ', 
",1
ぬるぬる,"結局 浴槽 を 使っ て ぬるぬる を 洗い流し た ', 
",1
ぬるぬる,"天然 温泉 で は 無い のに 、 浴槽 内部 の 床 が ぬるぬる し て いる し 、 湯 は ちょっと 異臭 が し た ', 
",1
ぬるぬる,"ば す たぶ が とても 狭く て お湯 を はっ て 入浴 し まし た が 、 浴槽 が ぬるぬる し て い た ので 、 次 入る 人 が い た ので 手 で こすっ て からしゃ わ ー で 流し まし た が 、 ぬるぬる は 取れ て い なかっ た よう です ', 
",1
ぬるぬる,"ば す たぶ が とても 狭く て お湯 を はっ て 入浴 し まし た が 、 浴槽 が ぬるぬる し て い た ので 、 次 入る 人 が い た ので 手 で こすっ て からしゃ わ ー で 流し まし た が 、 ぬるぬる は 取れ て い なかっ た よう です ', 
",1
ぬるぬる,"かび の よう な 汚れ が 目立ち 、 ぬるぬる の 状態 でし た ', 
",1
ぬるぬる,"風呂 のばす たぶ が ぬるぬる でし た ', 
",1
ぬるぬる,"洗い場 の 床 が ぬるぬる し て 足 を ぶつけ て しまい まし た ', 
",1
ぬるぬる,"大 浴場 が ある から 選ん だ が 床 は ぬるぬる ふろ ん と 最悪 ', 
",1
ぬるぬる,"部屋 の 風呂 の か ー てん が ぬるぬる し て い た ', 
",1
ぬるぬる,"ば す に お湯 を はっ て 入る と ぬるぬる し て い まし た ', 
",1
ぬるぬる,"ば す たぶ の 側面 に も 石鹸 かす が 固まっ て つい て い て ぬるぬる し て まして 足 を 伸ばし た 時 に それ に 当たり まし た ', 
",1
ぬるぬる,"浴槽 は 茶色 の 汚れ で 、 底 は ぬるぬる 、 側面 は ざらざら ', 
",1
